Aryltetralin lignans (CHEMONTID:0003425), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0
Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.004201680672268875

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.01070287539936105

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.05670296657904612

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.000568289448759088

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.05781666032712063

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.002491853555683324

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.05077601073002484

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.006232294617563808

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.0036297640653357565

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.031175059952038415

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.009464203938330067

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.0014066895904969448

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.01081822337345722

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.0394187406046435

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.003200269496378664

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.040235690235690215

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.011260876983450047

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.035811732605729875

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.0011794439764110656

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.006678055598695473

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.08289514382926082

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.0029682862052803063

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.0018906570033085813

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.01848687276681694

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.0

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.1439713322091062

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.24847593020811426

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.20572487644151558

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=35.0, flowrate=0.35, t0=0.63)), 0.21172298706716725

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.35, t0=0.63)), 0.3176345069349184

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.35, t0=0.63)), 0.2865376089847791

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.009685407685957985

Phenol ethers (CHEMONTID:0002341), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 1.6700066800228278e-05

Thienothiazoles (CHEMONTID:0001929), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0

Macrolide lactams (CHEMONTID:0001900), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0

Macrolide lactams (CHEMONTID:0001900), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0

Macrolide lactams (CHEMONTID:0001900), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0003013433569649986

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Synergi Hydro-RP, usp_code=column.usp.code_L1, length=150.0, id=2.0, particle_size=4.0, temperature=30.0, flowrate=0.5, t0=0.6)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH Shield RP18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.6, t0=0.3675)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Luna Omega Polar C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.5, t0=0.441)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Luna Omega Polar C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.5, t0=0.441)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Luna C18, usp_code=column.usp.code_L1, length=150.0, id=4.6, particle_size=3.0, temperature=25.0, flowrate=0.5, t0=3.1739999999999995)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=0, usp_code=column.usp.code_0, length=50.0, id=0.5, particle_size=2.7, temperature=35.0, flowrate=0.01, t0=0.625)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=0, usp_code=column.usp.code_0, length=100.0, id=0.5, particle_size=2.7, temperature=45.0, flowrate=0.015, t0=0.8333333333333334)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH Shield RP18, usp_code=column.usp.code_L1, length=150.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.8268749999999999)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Agilent ZORBAX Eclipse XDB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent InfinityLab Poroshell 120 EC-C18, usp_code=column.usp.code_L1, length=100.0, id=3.0, particle_size=2.7, temperature=25.0, flowrate=0.4, t0=1.125)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.13887953295161126

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Advanced Chromatography Technologies ACE C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=3.0, temperature=38.26258975427196, flowrate=0.3347552357700931, t0=0.3414404989254005)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.013380675698408258

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.1675347222222222

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.04671115347950431

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 3.2752521944186094e-05

Diarylheptanoids (CHEMONTID:0002650), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0003531004178355427

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=150.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.28, t0=1.18125)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.3, t0=0.735)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=None, eluyente2=eluent.2.acn 0, columna=Column(name=Hichrom Alltima HP C18, usp_code=column.usp.code_L1, length=150.0, id=2.1, particle_size=3.0, temperature=38.90990990990991, flowrate=0.2, t0=1.6537499999999998)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH Shield RP18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.6, t0=0.3675)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Luna C18, usp_code=column.usp.code_L1, length=150.0, id=4.6, particle_size=3.0, temperature=25.0, flowrate=0.5, t0=3.1739999999999995)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Merck Supelco SUPELCOSIL LC-C18, usp_code=column.usp.code_L1, length=250.0, id=4.6, particle_size=5.0, temperature=40.0, flowrate=1.0, t0=2.645)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters Atlantis T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=3.0, temperature=40.0, flowrate=0.3, t0=0.735)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Merck LiChrospher RP-18, usp_code=column.usp.code_L1, length=250.0, id=4.0, particle_size=5.0, temperature=35.0, flowrate=0.3, t0=6.666666666666667)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Kinetex EVO C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0.3846153846153846

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent InfinityLab Poroshell 120 EC-C18, usp_code=column.usp.code_L1, length=100.0, id=3.0, particle_size=2.7, temperature=25.0, flowrate=0.4, t0=1.125)), 0.015607580824972142

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX RRHD Eclipse Plus C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.275625)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX RRHD Eclipse Plus C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.275625)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=65.0, flowrate=0.4, t0=0.55125)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0

Tannins (CHEMONTID:0000238), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 1.769848854907596e-05
